 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
211-629-332-3526,2021,JUNIO,6/14/2021,Lunes,11:21:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6939425, -100.2392333",
211-330-430-2828,2021,MAYO,5/17/2021,Lunes,22:59:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7019303, -100.16362",
211-629-806-3527,2021,JUNIO,6/14/2021,Lunes,12:13:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BOSQUES DEL ORIENTE,AVENIDA,AV. ELOY CAVAZOS,"25.6632618, -100.2495885",
211-334-982-2834,2021,MAYO,5/18/2021,Martes,12:20:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,RIBERAS DE LA PURISIMA,CALLE,SANTA CATARINA,"25.7103155, -100.2307112",
211-631-314-3531,2021,JUNIO,6/14/2021,Lunes,15:31:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BOSQUES DE LA PASTORA,AVENIDA,AV. ELOY CAVAZOS,"25.6618705, -100.2513404",
211-335-558-2839,2021,MAYO,5/18/2021,Martes,14:21:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRADAS DE LINDA VISTA,CALLE,LA LUZ,"25.695774, -100.242897",
211-630-639-3535,2021,JUNIO,6/14/2021,Lunes,14:07:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
211-337-075-2841,2021,MAYO,5/18/2021,Martes,16:23:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLES DE GUADALUPE,AVENIDA,AV. ISRAEL CAVAZOS,"25.6616522, -100.1780318",
211-633-435-3537,2021,JUNIO,6/14/2021,Lunes,18:49:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PROVIVIENDA,CALLE,GUADALAJARA,"25.7120114, -100.1948405",
211-337-078-2843,2021,MAYO,5/18/2021,Martes,16:34:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,IGNACIO ZARAGOZA,CALLE,S.S.P,"25.683596, -100.2298089",
211-633-488-3540,2021,JUNIO,6/14/2021,Lunes,20:30:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,AVENIDA,AV. AZTECA,"25.688614, -100.241005",
211-339-040-2846,2021,MAYO,5/18/2021,Martes,20:10:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VILLA DE SAN MIGUEL,CALLE,DE LA PILASTRA,"25.7072614, -100.2165063",
211-635-597-3543,2021,JUNIO,6/14/2021,Lunes,23:11:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PASEO DE LAS FLORES,CALLE,CARR. A DULCES NOMBRES,"25.703728, -100.1531441",
211-338-716-2848,2021,MAYO,5/18/2021,Martes,20:37:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAMPESTRE LA SILLA,AVENIDA,AV. ELOY CAVAZOS,"25.6474306, -100.2028968",
211-636-610-3545,2021,JUNIO,6/14/2021,Lunes,23:45:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,DOS RIOS,CALLE,RIO PAPALOAPAN,"25.6777496, -100.1627655",
211-340-121-2852,2021,MAYO,5/18/2021,Martes,21:52:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VISTA SOL,AVENIDA,AV. RUIZ CORTINEZ,"25.7028615, -100.2396148",
211-638-335-3546,2021,JUNIO,6/15/2021,Martes,5:44:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. MORONES PRIETO,"25.6823548, -100.2626506",
211-342-320-2855,2021,MAYO,5/19/2021,Miércoles,2:12:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ELOY CAVAZOS,"25.647569, -100.1823739",
211-640-351-3550,2021,JUNIO,6/15/2021,Martes,0:00:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.7025905, -100.2254203",
211-343-992-2857,2021,MAYO,5/19/2021,Miércoles,9:22:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,ALAMEDAS DE LA HACIENDA,CALLE,LAS TORRES,"25.6727231, -100.2472927",
211-638-739-3551,2021,JUNIO,6/15/2021,Martes,7:54:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PUESTA DEL SOL,CALLE,CHAPULTEPEC,"25.6639664, -100.258961",
211-349-668-2868,2021,MAYO,5/19/2021,Miércoles,21:01:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VILLAS DE SAN MIGUEL,AVENIDA,AV. LOPEZ MATEOS,"25.7072614, -100.2165063",
211-639-066-3553,2021,JUNIO,6/15/2021,Martes,10:05:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,ARBOLEDAS DE CORREGIDORA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6925752, -100.2337558",
211-352-369-2870,2021,MAYO,5/20/2021,Jueves,6:38:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. RUIZ CORTINEZ,"25.7088386, -100.1945005",
211-639-462-3554,2021,JUNIO,6/15/2021,Martes,10:37:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ZOZAYITA,CALLE,GUADALAJARA,"25.7202261, -100.1807639",
211-352-723-2872,2021,MAYO,5/20/2021,Jueves,8:01:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,2 DE MAYO,CALLE,ROBLE,"25.6581558, -100.2116545",
211-639-689-3555,2021,JUNIO,6/15/2021,Martes,10:50:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
211-353-135-2873,2021,MAYO,5/20/2021,Jueves,9:20:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BOSQUES DE LA PASTORA,AVENIDA,AV. ELOY CAVAZOS,"25.6618705, -100.2513404",
211-640-350-3558,2021,JUNIO,6/15/2021,Martes,12:29:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,CALLE,CALLE ÚNICA,"25.6545254, -100.1831816",
211-353-783-2879,2021,MAYO,5/20/2021,Jueves,11:09:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,PLUTARCO E. CALLES,"25.6820928, -100.2368287",
211-643-240-3566,2021,JUNIO,6/15/2021,Martes,17:18:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. ELOY CAVAZOS,"25.6609049, -100.2344271",
211-355-565-2884,2021,MAYO,5/20/2021,Jueves,15:58:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,NUEVO SAN SEBASTIAN,AVENIDA,AV. BENITO JUAREZ,"25.674549, -100.1964479",
211-644-482-3571,2021,JUNIO,6/15/2021,Martes,19:15:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,NO DATO,CALLE,BONIFACIO SALINAS,"25.6941372, -100.2393432",
211-358-277-2891,2021,MAYO,5/20/2021,Jueves,19:46:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6939425, -100.2392333",
211-047-400-3575,2021,JUNIO,6/16/2021,Miércoles,0:05:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MELCHOR OCAMPO,AVENIDA,AV. ACAPULCO,"25.7218074, -100.2049564",
211-358-439-2892,2021,MAYO,5/20/2021,Jueves,19:41:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE LA SIERRA,AVENIDA,AV. ISRAEL CAVAZOS,"25.6405617, -100.1957632",
211-649-077-3576,2021,JUNIO,6/16/2021,Miércoles,6:32:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,GUADALUPE VICTORIA,CALLE,JOSÉ MARTI,"25.6696325, -100.2132179",
211-360-252-2894,2021,MAYO,5/20/2021,Jueves,22:35:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE LINDA VISTA,CALLE,AMÉRICAS,"25.6923239, -100.2458231",
211-650-090-3580,2021,JUNIO,6/16/2021,Miércoles,10:07:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,GUADALUPE VICTORIA,CALLE,JOSÉ MARTI,"25.6698084, -100.2142289",
211-360-482-2895,2021,MAYO,5/20/2021,Jueves,23:04:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAS AMÉRICAS,AVENIDA,AV. RUIZ CORTINEZ,"25.702868, -100.2397379",
211-649-877-3581,2021,JUNIO,6/16/2021,Miércoles,9:20:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7019303, -100.16362",
211-362-898-2902,2021,MAYO,5/21/2021,Viernes,7:13:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. BENITO JUAREZ,"25.6764984, -100.2622573",
211-654-011-3592,2021,JUNIO,6/16/2021,Miércoles,20:03:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,NIÑOS HEROES,CALLE,JUAN DE LA BARRERA,"25.662364, -100.1797785",
211-366-159-2910,2021,MAYO,5/21/2021,Viernes,15:18:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,FIDEL VELAZQUEZ,AVENIDA,AV. ELOY CAVAZOS,"25.6585121, -100.2250188",
211-655-850-3594,2021,JUNIO,6/16/2021,Miércoles,20:51:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,CALLE,LAZARO CARDENAS,"25.6953745, -100.2296378",
211-366-428-2911,2021,MAYO,5/21/2021,Viernes,15:15:00,VOLCADURA,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ELOY CAVAZOS,"25.6479883, -100.1835313",
211-656-032-3595,2021,JUNIO,6/16/2021,Miércoles,21:03:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,PRIVADA,PRIV. SAN MIGUEL,AVENIDA,AV. RUIZ CORTINES,"25.7091292, -100.1830819",
211-366-901-2913,2021,MAYO,5/21/2021,Viernes,16:43:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY,CALLE,ILIADA,"25.6362227, -100.263015",
211-653-345-3596,2021,JUNIO,6/16/2021,Miércoles,16:53:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,PRIVADA,PRIV. SAN MIGUEL,AVENIDA,AV. RUIZ CORTINES,"25.7091292, -100.1830819",
211-366-945-2914,2021,MAYO,5/21/2021,Viernes,17:03:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAÑADA BLANCA,CALLE,MIGUEL AUZA,"25.7250712, -100.1895659",
211-659-319-3603,2021,JUNIO,6/17/2021,Jueves,0:00:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TOLTECA,CALLE,RUISEÑOR,"25.676765, -100.2382832",
211-369-038-2921,2021,MAYO,5/21/2021,Viernes,20:24:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,FOMERREY 18,CALLE,CIRCUNVALACIÓN,"25.6967055, -100.2016605",
211-659-995-3604,2021,JUNIO,6/17/2021,Jueves,9:43:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,GARZA MELO,CALLE,ALBINO DANIEL FUENTES,"25.6486915, -100.2044371",
211-369-204-2926,2021,MAYO,5/21/2021,Viernes,21:00:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CHULA VISTA,AVENIDA,AV. BENITO JUAREZ,"25.6748961, -100.2122545",
211-660-316-3605,2021,JUNIO,6/17/2021,Jueves,10:45:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,NIÑOS HEROES,AVENIDA,AV. ISRAEL CAVAZOS,"25.660358, -100.1789612",
211-374-905-2931,2021,MAYO,5/22/2021,Sábado,7:59:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,PLUTARCO E. CALLES,"25.6822073, -100.2388221",
211-661-323-3611,2021,JUNIO,6/17/2021,Jueves,12:44:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,EL RANCHITO,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6916745, -100.157699",
211-374-671-2933,2021,MAYO,5/22/2021,Sábado,7:15:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV.MORONES PRIETO,"25.6823548, -100.2626506",
211-664-601-3617,2021,JUNIO,6/17/2021,Jueves,18:47:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. RUIZ CORTINES,"25.7025905, -100.2254203",
211-375-508-2935,2021,MAYO,5/22/2021,Sábado,10:04:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,PLUTARCO E. CALLES,"25.680601, -100.2438899",
211-666-401-3620,2021,JUNIO,6/17/2021,Jueves,21:34:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA ELENA,AVENIDA,AV. BENITO JUAREZ,"25.6749074, -100.2155569",
211-375-880-2937,2021,MAYO,5/22/2021,Sábado,11:00:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ESMERALDA,AVENIDA,AV. BENITO JUAREZ,"25.6797437, -100.2700912",
211-670-183-3626,2021,JUNIO,6/18/2021,Viernes,9:22:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,S.C.T,AVENIDA,AV. ELOY CAVAZOS,"25.6447607, -100.1706759",
211-376-984-2939,2021,MAYO,5/22/2021,Sábado,0:00:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA HACIENDA,CALLE,LAS TORRES,"25.6776206, -100.1994736",
211-670-305-3627,2021,JUNIO,6/18/2021,Viernes,9:45:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
211-378-211-2943,2021,MAYO,5/22/2021,Sábado,15:56:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,AMÉRICAS,"25.6941227, -100.2383738",
211-671-947-3634,2021,JUNIO,6/18/2021,Viernes,13:18:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RES. SANTA MARIA,CALLE,SANTA ROSA DE LIMA,"25.6564975, -100.189237",
211-378-639-2945,2021,MAYO,5/22/2021,Sábado,16:28:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE GUADALUPE,AVENIDA,AV. ISRAEL CAVAZOS,"25.65567, -100.1831041",
211-673-136-3635,2021,JUNIO,6/18/2021,Viernes,17:43:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,BONIFACIO SALINAS,"25.6912612, -100.2403411",
211-379-868-2947,2021,MAYO,5/22/2021,Sábado,18:55:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6925752, -100.2337558",
211-673-503-3637,2021,JUNIO,6/18/2021,Viernes,16:28:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,SAN RAFAEL,"25.6941227, -100.2383738",
211-380-535-2949,2021,MAYO,5/22/2021,Sábado,19:49:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAMPESTRE,CALLE,PRIV. PEÑON,"25.6408098, -100.2058213",
211-674-143-3641,2021,JUNIO,6/18/2021,Viernes,17:48:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,2 DE MAYO,AVENIDA,AV. ELOY CAVAZOS,"25.6546162, -100.2102152",
211-381-869-2951,2021,MAYO,5/22/2021,Sábado,21:34:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE GUADALUPE,AVENIDA,AV. ISRAEL CAVAZOS,"25.6492964, -100.1884756",
211-567-408-3643,2021,JUNIO,6/18/2021,Viernes,21:28:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA VICTORIA,AVENIDA,AV. MIGUEL ALEMAN,"25.7061606, -100.2236769",
211-385-693-2953,2021,MAYO,5/23/2021,Domingo,3:21:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7055162, -100.1641761",
211-674-207-3644,2021,JUNIO,6/18/2021,Viernes,17:46:00,FRONTAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BELLO AMANECER,AVENIDA,AV. RUIZ CORTINES,"25.6979746, -100.1354573",
211-387-529-2959,2021,MAYO,5/23/2021,Domingo,7:23:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6939425, -100.2392333",
211-675-766-3648,2021,JUNIO,6/18/2021,Viernes,21:21:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY LA SILLA,CALLE,PASEO DE LAS AMÉRICAS,"25.6479049, -100.2675893",
211-387-330-2961,2021,MAYO,5/23/2021,Domingo,6:50:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6941227, -100.2383738",
211-678-410-3650,2021,JUNIO,6/19/2021,Sábado,1:06:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE GUADALUPE,AVENIDA,AV. ISRAEL CAVAZOS,"25.6492964, -100.1884756",
211-397-100-2973,2021,MAYO,5/24/2021,Lunes,1:46:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ELOY CAVAZOS,"25.6479883, -100.1835313",
211-680-523-3654,2021,JUNIO,6/19/2021,Sábado,6:18:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. BENITO JUAREZ,"25.6764984, -100.2622573",
211-397-955-2975,2021,MAYO,5/24/2021,Lunes,5:43:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOS FAISANES,CALLE,PLUTARCO E. CALLES,"25.6885738, -100.1749243",
211-682-326-3657,2021,JUNIO,6/19/2021,Sábado,11:45:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TRES CAMINOS,AVENIDA,AV. ISRAEL CAVAZOS,"25.6558522, -100.1829704",
211-399-093-2981,2021,MAYO,5/24/2021,Lunes,10:17:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ELOY CAVAZOS,"25.6492515, -100.1883311",
211-682-998-3658,2021,JUNIO,6/19/2021,Sábado,13:11:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ELOY CAVAZOS,"25.6492515, -100.1883311",
211-400-950-2990,2021,MAYO,5/24/2021,Lunes,13:56:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,CALLE,JARDINES DE CASTILLA,"25.6523765, -100.1827038",
211-683-913-3659,2021,JUNIO,6/19/2021,Sábado,14:45:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA FUENTE,CALLE,AGUA ROJA,"25.6805396, -100.2361949",
211-440-1495-2991,2021,MAYO,5/24/2021,Lunes,14:55:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA LUZ,CALLE,BONIFACIO SALINAS,"25.7029813, -100.2396083",
211-683-942-3660,2021,JUNIO,6/19/2021,Sábado,14:52:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLES DE LINDA VISTA,CALLE,AMÉRICAS,"25.6942875, -100.2465584",
211-401-074-2992,2021,MAYO,5/24/2021,Lunes,14:07:00,MÓVIL DE VEHICULO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO DEL PEÑON,AVENIDA,AV. ELOY CAVAZOS,"25.6577002, -100.2212967",
211-684-096-3661,2021,JUNIO,6/19/2021,Sábado,15:10:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE LA SIERRA,CALLE,AV. MONTERREY,"25.6417487, -100.1992727",
211-401-847-2993,2021,MAYO,5/24/2021,Lunes,15:34:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE CHAPULTEPEC,CALLE,CHAPULTEPEC,"25.6655839, -100.2671242",
211-684-185-3662,2021,JUNIO,6/19/2021,Sábado,15:11:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MISIÓN SANTA CRUZ,AVENIDA,AV. BENITO JUAREZ,"25.6630115, -100.1515805",
211-402-878-2995,2021,MAYO,5/24/2021,Lunes,17:19:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,DOS RIOS,AVENIDA,AV. ISRAEL CAVAZOS,"25.6568737, -100.1821451",
211-685-573-3664,2021,JUNIO,6/19/2021,Sábado,17:32:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRADAS DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6941372, -100.2393432",
211-402-815-2996,2021,MAYO,5/24/2021,Lunes,17:11:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAÑADA BLANCA,AVENIDA,AV. ACAPULCO,"25.7225117, -100.1875838",
211-688-577-3666,2021,JUNIO,6/19/2021,Sábado,22:11:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BOSQUES DEL REY,CALLE,FRANCIA 86,"25.6392971, -100.2050991",
211-406-688-3010,2021,MAYO,5/25/2021,Martes,0:07:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,INDEPENDENCIA,CALLE,CUAUHTEMOC,"25.6594467, -100.2744932",
211-690-237-3668,2021,JUNIO,6/20/2021,Domingo,0:43:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA CONDESA,AVENIDA,AV. ISRAEL CAVAZOS,"25.69564, -100.16458",
211-410-082-3015,2021,MAYO,5/25/2021,Martes,12:35:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,13 DE MAYO,CALLE,13 DE MAYO,"25.6748291, -100.2155063",
211-691-728-3672,2021,JUNIO,6/20/2021,Domingo,2:38:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,DOS RIOS,CALLE,RIO PANUCO,"25.6782262, -100.1606316",
211-410-393-3017,2021,MAYO,5/25/2021,Martes,12:55:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,RES. COLIBRÍ,AVENIDA,AV. LOPEZ MATEOS,"25.6782819, -100.2152164",
211-693-904-3674,2021,JUNIO,6/20/2021,Domingo,7:49:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLES DE LA INDUSTRIA,CALLE,PUENTE AZTECA,"25.7060861, -100.2246332",
211-411-047-3019,2021,MAYO,5/25/2021,Martes,14:16:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. BENITO JUAREZ,"25.668118, -100.177208",
211-694-454-3677,2021,JUNIO,6/20/2021,Domingo,9:50:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,BONIFACIO SALINAS,"25.6939425, -100.2392333",
211-411-766-3020,2021,MAYO,5/25/2021,Martes,15:18:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ESCAMILLA,CALLE,EJERCITO TRIGARANTE,"25.6992366, -100.2617575",
211-696-046-3681,2021,JUNIO,6/20/2021,Domingo,14:49:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. PABLO LIVAS,"25.6687571, -100.2328688",
211-411-257-3023,2021,MAYO,5/25/2021,Martes,15:38:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAS HUERTAS,AVENIDA,AV. BENITO JUAREZ,"25.6736215, -100.1898574",
211-697-399-3686,2021,JUNIO,6/20/2021,Domingo,16:03:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. ELOY CAVAZOS,"25.6609049, -100.2344271",
211-412-778-2026,2021,MAYO,5/25/2021,Martes,17:30:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,CALLE,DIA DEL EMPRESARIO,"25.7071913, -100.1788625",
211-697-638-3688,2021,JUNIO,6/20/2021,Domingo,16:58:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,13 DE MAYO,AVENIDA,AV. PABLO LIVAS,"25.6673451, -100.2239293",
211-407-922-2012,2021,MAYO,5/26/2021,Miércoles,6:21:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE CHAPULTEPEC,CALLE,CHAPULTEPEC,"25.6628821, -100.2691264",
211-699-429-3692,2021,JUNIO,6/20/2021,Domingo,19:36:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY SOL,CALLE,PASEO DE LAS AMÉRICAS,"25.6512795, -100.2657633",
211-418-587-2031,2021,MAYO,5/26/2021,Miércoles,8:23:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,HDA. SAN MIGUEL,AVENIDA,AV. ACAPULCO,"25.7237934, -100.1929496",
211-664-617-3618,2021,JUNIO,6/21/2021,Lunes,18:47:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ZERTUCHE,CALLE,REYNOSA,"25.6730368, -100.1986724",
